order_id,customer_id,order_date,sku,quantity
OTG-ORD-003870,CUST-PILOT-040,2025-04-21,03632K,720
OTG-ORD-003871,CUST-PILOT-040,2025-04-26,OTK-DEMO-FRZ-004,360
OTG-ORD-003872,CUST-PILOT-040,2025-05-04,OTK-DEMO-RIC-002,234
OTG-ORD-003873,CUST-PILOT-040,2025-05-07,OTK-DEMO-MIX-002,360
OTG-ORD-003874,CUST-PILOT-040,2025-05-11,08253K,480
OTG-ORD-003875,CUST-PILOT-040,2025-05-17,OTK-DEMO-MIX-011,360
OTG-ORD-003876,CUST-PILOT-040,2025-05-21,03633K,360
OTG-ORD-003877,CUST-PILOT-040,2025-05-26,OTK-DEMO-OIL-001,540
OTG-ORD-003878,CUST-PILOT-040,2025-06-03,OTK-DEMO-CAN-001,528
OTG-ORD-003879,CUST-PILOT-040,2025-06-07,OTK-DEMO-RAM-011,240
OTG-ORD-003880,CUST-PILOT-040,2025-06-14,OTK-DEMO-CUR-010,120
OTG-ORD-003881,CUST-PILOT-040,2025-06-15,OTK-DEMO-OIL-001,360
OTG-ORD-003882,CUST-PILOT-040,2025-06-19,OTK-DEMO-RIC-001,720
OTG-ORD-003883,CUST-PILOT-040,2025-07-06,OTK-DEMO-RIC-001,360
OTG-ORD-003884,CUST-PILOT-040,2025-07-09,OTK-DEMO-FRZ-004,176
OTG-ORD-003885,CUST-PILOT-040,2025-07-12,OTK-DEMO-RIC-001,360
OTG-ORD-003886,CUST-PILOT-040,2025-07-17,OTK-DEMO-MIX-005,120
OTG-ORD-003887,CUST-PILOT-040,2025-07-20,03632K,528
OTG-ORD-003888,CUST-PILOT-040,2025-07-25,OTK-DEMO-OIL-005,120
OTG-ORD-003889,CUST-PILOT-040,2025-07-28,OTK-DEMO-MIX-005,540
OTG-ORD-003890,CUST-PILOT-040,2025-07-28,OTK-DEMO-RAM-008,240
OTG-ORD-003891,CUST-PILOT-040,2025-08-06,OTK-DEMO-OIL-001,360
OTG-ORD-003892,CUST-PILOT-040,2025-08-09,OTK-DEMO-CAN-002,240
OTG-ORD-003893,CUST-PILOT-040,2025-08-11,03631K,144
OTG-ORD-003894,CUST-PILOT-040,2025-08-16,OTK-DEMO-TEA-004,660
OTG-ORD-003895,CUST-PILOT-040,2025-08-21,OTK-DEMO-MIX-011,540
OTG-ORD-003896,CUST-PILOT-040,2025-09-03,OTK-DEMO-FRZ-004,176
OTG-ORD-003897,CUST-PILOT-040,2025-09-07,08253K,360
OTG-ORD-003898,CUST-PILOT-040,2025-09-14,OTK-DEMO-RIC-005,144
OTG-ORD-003899,CUST-PILOT-040,2025-10-06,03633K,600
OTG-ORD-003900,CUST-PILOT-040,2025-10-09,OTK-DEMO-FRZ-004,544
OTG-ORD-003901,CUST-PILOT-040,2025-10-13,OTK-DEMO-OIL-005,192
OTG-ORD-003902,CUST-PILOT-040,2025-10-17,08252K,360
OTG-ORD-003903,CUST-PILOT-040,2025-10-21,08257K,240
OTG-ORD-003904,CUST-PILOT-040,2025-10-26,OTK-DEMO-MIX-005,240
OTG-ORD-003905,CUST-PILOT-040,2025-11-04,OTK-DEMO-OIL-001,588
OTG-ORD-003906,CUST-PILOT-040,2025-11-07,OTK-DEMO-OIL-001,780
OTG-ORD-003907,CUST-PILOT-040,2025-11-12,03633K,192
OTG-ORD-003908,CUST-PILOT-040,2025-11-17,03631K,120
OTG-ORD-003909,CUST-PILOT-040,2025-12-05,03631K,120
OTG-ORD-003910,CUST-PILOT-040,2025-12-08,03631K,120
OTG-ORD-003911,CUST-PILOT-040,2025-12-11,03633K,240
OTG-ORD-003912,CUST-PILOT-040,2025-12-17,OTK-DEMO-FRZ-004,672
OTG-ORD-003913,CUST-PILOT-040,2025-12-21,OTK-DEMO-RIC-001,360
OTG-ORD-003914,CUST-PILOT-040,2025-12-26,OTK-DEMO-MIX-002,120
OTG-ORD-003915,CUST-PILOT-040,2026-01-05,OTK-DEMO-RIC-001,1170
OTG-ORD-003916,CUST-PILOT-040,2026-01-07,08253K,2020
OTG-ORD-003917,CUST-PILOT-040,2026-01-14,OTK-DEMO-OIL-001,720
OTG-ORD-003918,CUST-PILOT-040,2026-01-17,03633K,528
OTG-ORD-003919,CUST-PILOT-040,2026-01-21,08252K,440
OTG-ORD-003920,CUST-PILOT-040,2026-02-04,OTK-DEMO-MIX-011,180
OTG-ORD-003921,CUST-PILOT-040,2026-02-07,08253K,560
OTG-ORD-003922,CUST-PILOT-040,2026-02-11,OTK-DEMO-RIC-005,360
OTG-ORD-003923,CUST-PILOT-040,2026-03-05,OTK-DEMO-RIC-001,360
OTG-ORD-003924,CUST-PILOT-040,2026-03-10,OTK-DEMO-MIX-005,180
OTG-ORD-003925,CUST-PILOT-040,2026-03-13,OTK-DEMO-MIX-011,240
OTG-ORD-003926,CUST-PILOT-040,2026-03-18,OTK-DEMO-RIC-007,180
OTG-ORD-003927,CUST-PILOT-040,2026-03-20,03633K,120
OTG-ORD-003928,CUST-PILOT-040,2026-03-25,OTK-DEMO-RAM-011,352
OTG-ORD-003929,CUST-PILOT-040,2026-04-03,03631K,528
OTG-ORD-003930,CUST-PILOT-040,2026-04-09,OTK-DEMO-SAU-008,540
OTG-ORD-003931,CUST-PILOT-040,2026-04-13,OTK-DEMO-RIC-001,1080
OTG-ORD-003932,CUST-PILOT-040,2026-04-17,OTK-DEMO-RAM-012,176
OTG-ORD-003933,CUST-PILOT-040,2026-04-19,OTK-DEMO-RIC-005,360
OTG-ORD-003934,CUST-PILOT-040,2026-04-24,08252K,480
OTG-ORD-003935,CUST-PILOT-040,2026-05-05,OTK-DEMO-SAU-002,264
OTG-ORD-003936,CUST-PILOT-040,2026-05-10,03633K,192
OTG-ORD-003937,CUST-PILOT-040,2026-05-13,03633K,528
OTG-ORD-003938,CUST-PILOT-041,2024-06-03,OTK-DEMO-MIX-006,24
OTG-ORD-003939,CUST-PILOT-041,2024-06-09,OTK-DEMO-SAU-016,168
OTG-ORD-003940,CUST-PILOT-041,2024-06-13,OTK-DEMO-SAU-016,84
OTG-ORD-003941,CUST-PILOT-041,2024-06-15,OTK-DEMO-FRZ-001,72
OTG-ORD-003942,CUST-PILOT-041,2024-07-05,OTK-DEMO-SAU-008,84
OTG-ORD-003943,CUST-PILOT-041,2024-07-08,OTK-DEMO-OIL-006,48
OTG-ORD-003944,CUST-PILOT-041,2024-07-14,OTK-DEMO-MIX-006,72
OTG-ORD-003945,CUST-PILOT-041,2024-08-05,OTK-DEMO-FRZ-006,144
OTG-ORD-003946,CUST-PILOT-041,2024-08-09,OTK-DEMO-SAU-010,48
OTG-ORD-003947,CUST-PILOT-041,2024-09-03,OTK-DEMO-SAU-016,24
OTG-ORD-003948,CUST-PILOT-041,2024-09-09,OTK-DEMO-MIX-003,20
OTG-ORD-003949,CUST-PILOT-041,2024-09-11,OTK-DEMO-SAU-016,24
OTG-ORD-003950,CUST-PILOT-041,2024-09-18,OTK-DEMO-OIL-006,48
OTG-ORD-003951,CUST-PILOT-041,2024-10-04,OTK-DEMO-MIX-002,100
OTG-ORD-003952,CUST-PILOT-041,2024-10-09,OTK-DEMO-SAU-016,48
OTG-ORD-003953,CUST-PILOT-041,2024-11-03,OTK-DEMO-RIC-006,72
OTG-ORD-003954,CUST-PILOT-041,2024-11-09,OTK-DEMO-SAU-010,96
OTG-ORD-003955,CUST-PILOT-041,2024-11-12,OTK-DEMO-MIX-010,24
OTG-ORD-003956,CUST-PILOT-041,2024-12-03,OTK-DEMO-MIX-010,72
OTG-ORD-003957,CUST-PILOT-041,2024-12-08,OTK-DEMO-SAU-010,144
OTG-ORD-003958,CUST-PILOT-041,2024-12-14,OTK-DEMO-OIL-006,48
OTG-ORD-003959,CUST-PILOT-041,2025-01-03,OTK-DEMO-SAU-010,144
OTG-ORD-003960,CUST-PILOT-041,2025-01-08,OTK-DEMO-SAU-016,96
OTG-ORD-003961,CUST-PILOT-041,2025-01-13,OTK-DEMO-SAU-010,24
OTG-ORD-003962,CUST-PILOT-041,2025-01-15,OTK-DEMO-MIX-010,24
OTG-ORD-003963,CUST-PILOT-041,2025-02-05,OTK-DEMO-MIX-006,96
OTG-ORD-003964,CUST-PILOT-041,2025-02-10,OTK-DEMO-SAU-008,72
OTG-ORD-003965,CUST-PILOT-041,2025-03-04,OTK-DEMO-MIX-006,72
OTG-ORD-003966,CUST-PILOT-041,2025-03-09,OTK-DEMO-FRZ-006,24
OTG-ORD-003967,CUST-PILOT-041,2025-03-14,OTK-DEMO-FRZ-006,144
OTG-ORD-003968,CUST-PILOT-041,2025-04-06,OTK-DEMO-MIX-002,20
OTG-ORD-003969,CUST-PILOT-041,2025-04-07,OTK-DEMO-SAU-010,48
OTG-ORD-003970,CUST-PILOT-041,2025-04-13,OTK-DEMO-FRZ-001,144
OTG-ORD-003971,CUST-PILOT-041,2025-05-05,OTK-DEMO-SAU-010,24
OTG-ORD-003972,CUST-PILOT-041,2025-05-10,OTK-DEMO-MIX-010,48
OTG-ORD-003973,CUST-PILOT-041,2025-05-12,OTK-DEMO-MIX-010,144
OTG-ORD-003974,CUST-PILOT-041,2025-05-16,08253K,200
OTG-ORD-003975,CUST-PILOT-041,2025-06-06,OTK-DEMO-SAU-016,108
OTG-ORD-003976,CUST-PILOT-041,2025-06-08,02208K,48
OTG-ORD-003977,CUST-PILOT-041,2025-06-11,OTK-DEMO-MIX-010,144
OTG-ORD-003978,CUST-PILOT-041,2025-06-18,OTK-DEMO-SAU-010,60
OTG-ORD-003979,CUST-PILOT-041,2025-07-05,OTK-DEMO-OIL-001,432
OTG-ORD-003980,CUST-PILOT-041,2025-07-09,OTK-DEMO-FRZ-002,48
OTG-ORD-003981,CUST-PILOT-041,2025-07-13,OTK-DEMO-FRZ-002,24
OTG-ORD-003982,CUST-PILOT-041,2025-08-06,OTK-DEMO-MIX-010,48
OTG-ORD-003983,CUST-PILOT-041,2025-08-09,OTK-DEMO-RIC-003,84
OTG-ORD-003984,CUST-PILOT-041,2025-08-13,OTK-DEMO-FRZ-006,48
OTG-ORD-003985,CUST-PILOT-041,2025-09-03,OTK-DEMO-FRZ-006,144
OTG-ORD-003986,CUST-PILOT-041,2025-09-09,OTK-DEMO-MIX-006,72
OTG-ORD-003987,CUST-PILOT-041,2025-09-12,OTK-DEMO-SAU-016,48
OTG-ORD-003988,CUST-PILOT-041,2025-10-04,OTK-DEMO-SAU-008,24
OTG-ORD-003989,CUST-PILOT-041,2025-10-10,OTK-DEMO-FRZ-001,144
OTG-ORD-003990,CUST-PILOT-041,2025-10-14,OTK-DEMO-SAU-010,24
OTG-ORD-003991,CUST-PILOT-041,2025-11-06,OTK-DEMO-SAU-008,72
OTG-ORD-003992,CUST-PILOT-041,2025-11-08,OTK-DEMO-CUR-010,72
OTG-ORD-003993,CUST-PILOT-041,2025-11-14,OTK-DEMO-MIX-003,140
OTG-ORD-003994,CUST-PILOT-041,2025-12-04,OTK-DEMO-OIL-001,432
OTG-ORD-003995,CUST-PILOT-041,2025-12-09,OTK-DEMO-SAU-016,144
OTG-ORD-003996,CUST-PILOT-041,2025-12-14,OTK-DEMO-OIL-006,144
OTG-ORD-003997,CUST-PILOT-041,2025-12-18,OTK-DEMO-TEA-004,48
OTG-ORD-003998,CUST-PILOT-041,2026-01-04,OTK-DEMO-SAU-010,72
OTG-ORD-003999,CUST-PILOT-041,2026-01-09,OTK-DEMO-MIX-006,144
OTG-ORD-004000,CUST-PILOT-041,2026-01-11,08256K,60
OTG-ORD-004001,CUST-PILOT-041,2026-02-05,OTK-DEMO-SAU-015,96
OTG-ORD-004002,CUST-PILOT-041,2026-02-10,OTK-DEMO-OIL-001,432
OTG-ORD-004003,CUST-PILOT-041,2026-03-06,OTK-DEMO-FRZ-006,48
OTG-ORD-004004,CUST-PILOT-041,2026-03-07,OTK-DEMO-MIX-010,24
OTG-ORD-004005,CUST-PILOT-041,2026-03-14,OTK-DEMO-SAU-010,96
OTG-ORD-004006,CUST-PILOT-041,2026-04-03,OTK-DEMO-SAU-008,144
OTG-ORD-004007,CUST-PILOT-041,2026-04-09,OTK-DEMO-MIX-006,144
OTG-ORD-004008,CUST-PILOT-041,2026-05-06,OTK-DEMO-OIL-006,72
OTG-ORD-004009,CUST-PILOT-041,2026-05-07,OTK-DEMO-OIL-006,144
OTG-ORD-004010,CUST-PILOT-042,2024-06-04,08252K,120
OTG-ORD-004011,CUST-PILOT-042,2024-06-08,OTK-DEMO-RAM-011,96
OTG-ORD-004012,CUST-PILOT-042,2024-06-11,OTK-DEMO-RIC-012,48
OTG-ORD-004013,CUST-PILOT-042,2024-06-15,UPC-645175572640,20
OTG-ORD-004014,CUST-PILOT-042,2024-06-21,08252K,280
OTG-ORD-004015,CUST-PILOT-042,2024-06-26,OTK-DEMO-SOU-003,84
OTG-ORD-004016,CUST-PILOT-042,2024-07-04,08253K,200
OTG-ORD-004017,CUST-PILOT-042,2024-07-09,08252K,140
OTG-ORD-004018,CUST-PILOT-042,2024-07-13,08262K,96
OTG-ORD-004019,CUST-PILOT-042,2024-07-17,OTK-DEMO-RIC-004,72
OTG-ORD-004020,CUST-PILOT-042,2024-07-22,OTK-DEMO-SNK-002,60
OTG-ORD-004021,CUST-PILOT-042,2024-07-23,OTK-DEMO-RIC-006,96
OTG-ORD-004022,CUST-PILOT-042,2024-07-28,UPC-645175572640,60
OTG-ORD-004023,CUST-PILOT-042,2024-08-06,08324K,96
OTG-ORD-004024,CUST-PILOT-042,2024-08-10,OTK-DEMO-SAU-007,24
OTG-ORD-004025,CUST-PILOT-042,2024-08-11,OTK-DEMO-TEA-004,60
OTG-ORD-004026,CUST-PILOT-042,2024-08-15,08252K,80
OTG-ORD-004027,CUST-PILOT-042,2024-08-19,OTK-DEMO-SAU-005,108
OTG-ORD-004028,CUST-PILOT-042,2024-09-04,OTK-DEMO-MIX-012,48
OTG-ORD-004029,CUST-PILOT-042,2024-09-08,OTK-DEMO-TEA-004,12
OTG-ORD-004030,CUST-PILOT-042,2024-09-14,OTK-DEMO-SNK-002,72
OTG-ORD-004031,CUST-PILOT-042,2024-09-15,08324K,12
OTG-ORD-004032,CUST-PILOT-042,2024-10-05,03632K,240
OTG-ORD-004033,CUST-PILOT-042,2024-10-09,03632K,48
OTG-ORD-004034,CUST-PILOT-042,2024-10-12,UPC-645175572640,40
OTG-ORD-004035,CUST-PILOT-042,2024-10-18,08253K,100
OTG-ORD-004036,CUST-PILOT-042,2024-10-20,OTK-DEMO-SNK-001,72
OTG-ORD-004037,CUST-PILOT-042,2024-11-05,08252K,180
OTG-ORD-004038,CUST-PILOT-042,2024-11-09,OTK-DEMO-SAU-014,72
OTG-ORD-004039,CUST-PILOT-042,2024-11-11,08262K,112
OTG-ORD-004040,CUST-PILOT-042,2024-11-18,08256K,60
OTG-ORD-004041,CUST-PILOT-042,2024-12-05,OTK-DEMO-TEA-004,48
OTG-ORD-004042,CUST-PILOT-042,2024-12-09,08253K,40
OTG-ORD-004043,CUST-PILOT-042,2024-12-13,OTK-DEMO-RAM-014,32
OTG-ORD-004044,CUST-PILOT-042,2024-12-16,OTK-DEMO-TEA-004,96
OTG-ORD-004045,CUST-PILOT-042,2024-12-19,08253K,120
OTG-ORD-004046,CUST-PILOT-042,2024-12-26,OTK-DEMO-RAM-014,32
OTG-ORD-004047,CUST-PILOT-042,2024-12-28,OTK-DEMO-SOU-005,24
OTG-ORD-004048,CUST-PILOT-042,2025-01-05,08324K,60
OTG-ORD-004049,CUST-PILOT-042,2025-01-09,OTK-DEMO-SOU-007,60
OTG-ORD-004050,CUST-PILOT-042,2025-01-12,OTK-DEMO-SNK-002,48
OTG-ORD-004051,CUST-PILOT-042,2025-01-16,03636K,96
OTG-ORD-004052,CUST-PILOT-042,2025-02-05,08253K,160
OTG-ORD-004053,CUST-PILOT-042,2025-02-08,OTK-DEMO-RAM-014,160
OTG-ORD-004054,CUST-PILOT-042,2025-02-14,OTK-DEMO-TEA-003,24
OTG-ORD-004055,CUST-PILOT-042,2025-02-15,OTK-DEMO-MIX-004,100
OTG-ORD-004056,CUST-PILOT-042,2025-02-22,OTK-DEMO-SAU-014,24
OTG-ORD-004057,CUST-PILOT-042,2025-02-23,08324K,84
OTG-ORD-004058,CUST-PILOT-042,2025-03-05,OTK-DEMO-RAM-014,96
OTG-ORD-004059,CUST-PILOT-042,2025-03-07,OTK-DEMO-RAM-014,48
OTG-ORD-004060,CUST-PILOT-042,2025-03-12,OTK-DEMO-FRZ-007,12
OTG-ORD-004061,CUST-PILOT-042,2025-03-15,OTK-DEMO-RIC-012,48
OTG-ORD-004062,CUST-PILOT-042,2025-03-21,08262K,64
OTG-ORD-004063,CUST-PILOT-042,2025-04-05,OTK-DEMO-VNG-003,24
OTG-ORD-004064,CUST-PILOT-042,2025-04-07,08262K,64
OTG-ORD-004065,CUST-PILOT-042,2025-04-13,08252K,20
OTG-ORD-004066,CUST-PILOT-042,2025-04-17,08252K,20
OTG-ORD-004067,CUST-PILOT-042,2025-04-19,OTK-DEMO-RIC-004,96
OTG-ORD-004068,CUST-PILOT-042,2025-04-24,08253K,40
OTG-ORD-004069,CUST-PILOT-042,2025-04-27,03632K,192
OTG-ORD-004070,CUST-PILOT-042,2025-05-04,OTK-DEMO-OIL-001,144
OTG-ORD-004071,CUST-PILOT-042,2025-05-07,OTK-DEMO-RAM-014,64
OTG-ORD-004072,CUST-PILOT-042,2025-05-13,UPC-645175572640,80
OTG-ORD-004073,CUST-PILOT-042,2025-05-17,OTK-DEMO-RAM-011,32
OTG-ORD-004074,CUST-PILOT-042,2025-05-20,OTK-DEMO-RIC-004,12
OTG-ORD-004075,CUST-PILOT-042,2025-06-05,08253K,80
OTG-ORD-004076,CUST-PILOT-042,2025-06-09,OTK-DEMO-SAU-003,60
OTG-ORD-004077,CUST-PILOT-042,2025-06-14,OTK-DEMO-RAM-014,16
OTG-ORD-004078,CUST-PILOT-042,2025-06-15,OTK-DEMO-TEA-004,12
OTG-ORD-004079,CUST-PILOT-042,2025-06-21,08324K,12
OTG-ORD-004080,CUST-PILOT-042,2025-06-24,OTK-DEMO-SNK-002,24
OTG-ORD-004081,CUST-PILOT-042,2025-06-28,OTK-DEMO-RIC-005,96
OTG-ORD-004082,CUST-PILOT-042,2025-07-06,08262K,16
OTG-ORD-004083,CUST-PILOT-042,2025-07-10,08253K,260
OTG-ORD-004084,CUST-PILOT-042,2025-07-12,08253K,20
OTG-ORD-004085,CUST-PILOT-042,2025-07-16,08256K,20
OTG-ORD-004086,CUST-PILOT-042,2025-07-22,OTK-DEMO-SOU-005,36
OTG-ORD-004087,CUST-PILOT-042,2025-08-03,OTK-DEMO-RIC-004,24
OTG-ORD-004088,CUST-PILOT-042,2025-08-10,08253K,200
OTG-ORD-004089,CUST-PILOT-042,2025-08-12,UPC-645175572640,20
OTG-ORD-004090,CUST-PILOT-042,2025-08-15,03632K,24
OTG-ORD-004091,CUST-PILOT-042,2025-08-20,OTK-DEMO-SAU-009,84
OTG-ORD-004092,CUST-PILOT-042,2025-08-25,UPC-645175572640,100
OTG-ORD-004093,CUST-PILOT-042,2025-08-28,08252K,40
OTG-ORD-004094,CUST-PILOT-042,2025-09-03,08262K,64
OTG-ORD-004095,CUST-PILOT-042,2025-09-08,UPC-645175572640,100
OTG-ORD-004096,CUST-PILOT-042,2025-09-11,03632K,264
OTG-ORD-004097,CUST-PILOT-042,2025-09-15,08324K,24
OTG-ORD-004098,CUST-PILOT-042,2025-10-05,OTK-DEMO-RAM-011,16
OTG-ORD-004099,CUST-PILOT-042,2025-10-09,08252K,20
OTG-ORD-004100,CUST-PILOT-042,2025-10-12,08324K,96
OTG-ORD-004101,CUST-PILOT-042,2025-10-16,OTK-DEMO-RAM-014,64
OTG-ORD-004102,CUST-PILOT-042,2025-11-06,OTK-DEMO-SAU-009,48
OTG-ORD-004103,CUST-PILOT-042,2025-11-07,OTK-DEMO-MIX-005,12
OTG-ORD-004104,CUST-PILOT-042,2025-11-11,03635K,24
OTG-ORD-004105,CUST-PILOT-042,2025-11-18,OTK-DEMO-SNK-002,48
OTG-ORD-004106,CUST-PILOT-042,2025-12-05,OTK-DEMO-SNK-002,48
OTG-ORD-004107,CUST-PILOT-042,2025-12-10,03632K,72
OTG-ORD-004108,CUST-PILOT-042,2025-12-14,08324K,120
OTG-ORD-004109,CUST-PILOT-042,2025-12-15,OTK-DEMO-CUR-011,96
OTG-ORD-004110,CUST-PILOT-042,2025-12-19,08324K,60
OTG-ORD-004111,CUST-PILOT-042,2025-12-25,08256K,100
OTG-ORD-004112,CUST-PILOT-042,2026-01-04,08324K,60
OTG-ORD-004113,CUST-PILOT-042,2026-01-08,08252K,180
OTG-ORD-004114,CUST-PILOT-042,2026-01-12,OTK-DEMO-TEA-004,96
OTG-ORD-004115,CUST-PILOT-042,2026-01-16,08324K,12
OTG-ORD-004116,CUST-PILOT-042,2026-01-20,08253K,180
OTG-ORD-004117,CUST-PILOT-042,2026-01-24,03632K,48
OTG-ORD-004118,CUST-PILOT-042,2026-01-28,03632K,288
OTG-ORD-004119,CUST-PILOT-042,2026-02-06,03634K,72
OTG-ORD-004120,CUST-PILOT-042,2026-02-09,OTK-DEMO-RAM-014,80
OTG-ORD-004121,CUST-PILOT-042,2026-02-13,08324K,12
OTG-ORD-004122,CUST-PILOT-042,2026-02-17,03636K,96
OTG-ORD-004123,CUST-PILOT-042,2026-02-19,03632K,48
OTG-ORD-004124,CUST-PILOT-042,2026-02-23,OTK-DEMO-RAM-011,64
OTG-ORD-004125,CUST-PILOT-042,2026-03-05,03637K,12
OTG-ORD-004126,CUST-PILOT-042,2026-03-10,OTK-DEMO-VNG-004,24
OTG-ORD-004127,CUST-PILOT-042,2026-03-11,OTK-DEMO-SNK-002,72
OTG-ORD-004128,CUST-PILOT-042,2026-03-15,UPC-645175572640,20
OTG-ORD-004129,CUST-PILOT-042,2026-03-21,OTK-DEMO-OIL-006,48
OTG-ORD-004130,CUST-PILOT-042,2026-03-24,03637K,48
OTG-ORD-004131,CUST-PILOT-042,2026-03-28,OTK-DEMO-TEA-004,72
OTG-ORD-004132,CUST-PILOT-042,2026-04-05,08252K,220
OTG-ORD-004133,CUST-PILOT-042,2026-04-09,OTK-DEMO-SNK-002,72
OTG-ORD-004134,CUST-PILOT-042,2026-04-13,08253K,120
OTG-ORD-004135,CUST-PILOT-042,2026-04-15,OTK-DEMO-RIC-004,24
OTG-ORD-004136,CUST-PILOT-042,2026-04-22,08262K,64
OTG-ORD-004137,CUST-PILOT-042,2026-04-25,UPC-645175572640,20
OTG-ORD-004138,CUST-PILOT-042,2026-05-06,08262K,32
OTG-ORD-004139,CUST-PILOT-042,2026-05-09,OTK-DEMO-TEA-004,72
OTG-ORD-004140,CUST-PILOT-042,2026-05-11,OTK-DEMO-TEA-004,12
OTG-ORD-004141,CUST-PILOT-042,2026-05-18,08324K,24
OTG-ORD-004142,CUST-PILOT-043,2024-06-05,OTK-DEMO-SAU-003,60
OTG-ORD-004143,CUST-PILOT-043,2024-06-09,OTK-DEMO-RIC-001,144
OTG-ORD-004144,CUST-PILOT-043,2024-06-12,OTK-DEMO-SAU-006,288
OTG-ORD-004145,CUST-PILOT-043,2024-07-04,OTK-DEMO-OIL-005,240
OTG-ORD-004146,CUST-PILOT-043,2024-07-07,OTK-DEMO-RIC-002,90
OTG-ORD-004147,CUST-PILOT-043,2024-07-14,03631K,120
OTG-ORD-004148,CUST-PILOT-043,2024-07-16,OTK-DEMO-CUR-011,72
OTG-ORD-004149,CUST-PILOT-043,2024-07-22,OTK-DEMO-RAM-011,160
OTG-ORD-004150,CUST-PILOT-043,2024-08-06,08252K,100
OTG-ORD-004151,CUST-PILOT-043,2024-08-10,08256K,80
OTG-ORD-004152,CUST-PILOT-043,2024-08-12,OTK-DEMO-CUR-011,48
OTG-ORD-004153,CUST-PILOT-043,2024-09-03,02208K,72
OTG-ORD-004154,CUST-PILOT-043,2024-09-08,02208K,48
OTG-ORD-004155,CUST-PILOT-043,2024-09-14,OTK-DEMO-SAU-002,96
OTG-ORD-004156,CUST-PILOT-043,2024-09-15,03632K,288
OTG-ORD-004157,CUST-PILOT-043,2024-10-04,OTK-DEMO-SAU-003,96
OTG-ORD-004158,CUST-PILOT-043,2024-10-07,08252K,200
OTG-ORD-004159,CUST-PILOT-043,2024-10-12,OTK-DEMO-SAU-006,96
OTG-ORD-004160,CUST-PILOT-043,2024-11-06,OTK-DEMO-CUR-011,72
OTG-ORD-004161,CUST-PILOT-043,2024-11-09,08258K,288
OTG-ORD-004162,CUST-PILOT-043,2024-11-13,OTK-DEMO-RAM-011,80
OTG-ORD-004163,CUST-PILOT-043,2024-12-06,OTK-DEMO-SAU-003,96
OTG-ORD-004164,CUST-PILOT-043,2024-12-10,OTK-DEMO-MIX-009,48
OTG-ORD-004165,CUST-PILOT-043,2024-12-14,08258K,224
OTG-ORD-004166,CUST-PILOT-043,2025-01-04,OTK-DEMO-RAM-011,96
OTG-ORD-004167,CUST-PILOT-043,2025-01-08,OTK-DEMO-RIC-001,774
OTG-ORD-004168,CUST-PILOT-043,2025-01-13,OTK-DEMO-RIC-001,774
OTG-ORD-004169,CUST-PILOT-043,2025-01-15,OTK-DEMO-RIC-001,252
OTG-ORD-004170,CUST-PILOT-043,2025-02-05,OTK-DEMO-OIL-004,48
OTG-ORD-004171,CUST-PILOT-043,2025-02-07,03631K,96
OTG-ORD-004172,CUST-PILOT-043,2025-02-11,02208K,192
OTG-ORD-004173,CUST-PILOT-043,2025-02-15,08262K,288
OTG-ORD-004174,CUST-PILOT-043,2025-02-19,OTK-DEMO-RIC-001,144
OTG-ORD-004175,CUST-PILOT-043,2025-03-03,OTK-DEMO-OIL-001,216
OTG-ORD-004176,CUST-PILOT-043,2025-03-10,08258K,240
OTG-ORD-004177,CUST-PILOT-043,2025-03-14,03632K,480
OTG-ORD-004178,CUST-PILOT-043,2025-04-04,08252K,360
OTG-ORD-004179,CUST-PILOT-043,2025-04-09,OTK-DEMO-SSN-001,72
OTG-ORD-004180,CUST-PILOT-043,2025-04-13,OTK-DEMO-RIC-012,120
OTG-ORD-004181,CUST-PILOT-043,2025-05-06,OTK-DEMO-SAU-003,84
OTG-ORD-004182,CUST-PILOT-043,2025-05-07,OTK-DEMO-RAM-011,128
OTG-ORD-004183,CUST-PILOT-043,2025-05-11,OTK-DEMO-SOU-007,72
OTG-ORD-004184,CUST-PILOT-043,2025-05-17,OTK-DEMO-OIL-001,360
OTG-ORD-004185,CUST-PILOT-043,2025-06-03,08253K,480
OTG-ORD-004186,CUST-PILOT-043,2025-06-10,03632K,96
OTG-ORD-004187,CUST-PILOT-043,2025-06-12,08253K,540
OTG-ORD-004188,CUST-PILOT-043,2025-07-06,OTK-DEMO-SAU-003,84
OTG-ORD-004189,CUST-PILOT-043,2025-07-09,OTK-DEMO-SAU-006,216
OTG-ORD-004190,CUST-PILOT-043,2025-07-14,UPC-645175572640,220
OTG-ORD-004191,CUST-PILOT-043,2025-07-17,OTK-DEMO-SAU-009,84
OTG-ORD-004192,CUST-PILOT-043,2025-08-05,OTK-DEMO-SAU-006,84
OTG-ORD-004193,CUST-PILOT-043,2025-08-08,08258K,64
OTG-ORD-004194,CUST-PILOT-043,2025-08-11,OTK-DEMO-RAM-011,48
OTG-ORD-004195,CUST-PILOT-043,2025-08-16,OTK-DEMO-RAM-008,80
OTG-ORD-004196,CUST-PILOT-043,2025-08-19,03631K,144
OTG-ORD-004197,CUST-PILOT-043,2025-09-03,OTK-DEMO-RAM-011,48
OTG-ORD-004198,CUST-PILOT-043,2025-09-10,OTK-DEMO-SAU-009,96
OTG-ORD-004199,CUST-PILOT-043,2025-09-14,OTK-DEMO-SAU-003,48
